PT	AN	DT	TI	FT	AU	BA	GP	ED	SO	VL	IS	SU	PS	PD	PY	UR	AW	NT	LA	U1	U2	AB	C1	EM	RI	OI	PU	PA	SC	SN	BN	BD	DE	TN	ST	OR	DI	UT	PM	OA	HC	HP	DA
J	ZOOR13500051314	Article	Fire and birds in a Western Australian heathland.		Brooker, Michael G.				Emu	98	4		276-287	December 1998	1998				English	2	12	The complexity of avifaunal response to fire is illustrated using long-term demographic data for passerines at Gooseberry Hill, Western Australia, that has experienced an average of one fire every two years in the 41 years since 1957. During a 26 year period from 1972 to 1997, when three major and eight minor fires occurred, the density of Splendid Fairy-wrens Malurus splendens ranged from a high of 105 adults/100 ha in 1985 to 20 adults/100 ha in 1994. Both of these extremes followed periods of similar fire frequency (five fires in preceding 10 years). However, in the ten years before 1985, all fires were of limited extent, whereas the ten year period up to 1994 began with an extensive 100% hot summer burn, closely followed by two smaller reburns. The aftermath of the major fire in 1985 and subsequent minor fires had a major detrimental impact on populations of Splendid Fairy-wrens, Western Thornbills Acanthiza inornata, Scarlet Robins Petroica multicolor and Yellow-rumped Thornbills A. chrysorrhoa, all of which declined during the following eight years, even though the vegetation had nearly recovered to 1985 conditions. This continued decline in bird densities was related to increased mortality of breeding birds and lowered productivity, due to temporary cessation of breeding by Western Thornbills and to increased nest predation and parasitism in Splendid Fairy-wrens. In addition, the broad extent of the 1985 fire reduced opportunities for immigration from elsewhere. Understanding this avifaunal response to fire would not have been possible without an extended period of study. Any fire management plans based on just two or three years data might have yielded recommendations quite detrimental to the fauna they were designed to protect.	Brooker, Michael G.; CSIRO Wildlife and Ecology, Private Bag PO, Wembley, WA 6014, USA, USA.						Zoology; Environmental Sciences & Ecology; Reproductive Biology	0158-4197		Reproduction; Ecology; Population dynamics; Abiotic factors; Physical factors	Acanthiza chrysorrhoa; Acanthiza inornata; Malurus splendens; Petroica multicolor [Fire /  / Ecological responses; Western Australia]. Passeriformes [Reproductive productivity /  / Fire relationships; Western Australia] [Mortality /  / ] [Population density /  / ] [Fire /  / Ecological responses]. 	Birds; Chordates; Vertebrates	Animalia, Chordata, Vertebrata, Aves, Passeriformes, Acanthizidae, Eopsaltridae, Maluridae	Passeriformes (Aves). Acanthiza chrysorrhoa (Acanthizidae). Acanthiza inornata (Acanthizidae). Petroica multicolor (Eopsaltridae). Malurus splendens (Maluridae). 	10.1071/MU98039	ZOOREC:ZOOR13500051314					2019-04-10
J	ZOOR13500054468	Article; Meeting paper	Habitat restoration programme for agricultural-land breeding birds in Switzerland.		Jenny, M.; Lugrin, B.; Regamey, J.L.				Gibier Faune Sauvage	15	4	(Numero Special Tome 1)	547-554	Decembre 1998	1998				English	0	1		Jenny, M.; Station ornithologique suisse/Switzerland Ornithological Institute, CH-6204 Sempach, Switzerland, Switzerland.						Zoology; Environmental Sciences & Ecology; Biodiversity & Conservation	0761-9243		Conservation; Conservation measures; Ecology; Population dynamics; Habitat; Man made habitat; Land zones; Palaearctic region; Eurasia; Europe	Aves [Habitat management /  / Agricultural habitat restoration programme; Methods & effect on breeding species] [Population size /  / Agricultural land breeding species; Habitat restoration programme effects] [Cultivated land habitat /  / Habitat restoration programme] [Switzerland /  / Geneva & Schaffhausen cantons]. Perdix perdix [Habitat management /  / Agricultural habitat restoration programme; Effect on population; Switzerland]. 	Birds; Chordates; Vertebrates	Animalia, Chordata, Vertebrata, Aves, Galliformes, Phasianidae	Aves (Vertebrata). Perdix perdix (Phasianidae). 		ZOOREC:ZOOR13500054468					2019-04-10
J	ZOOR13600028011	Article	Bird communities in disturbed lowland forest habitats of southern Thailand.		Round, Philip D.; Brockelman, Warren Y.				Natural History Bulletin of the Siam Society	46	2		171-196	Winter 1998	1998				English	0	0	The bird community in a disturbed mature forest was compared with that found in secondary forest and a regenerating clearing. The mature forest sample areas had only slightly higher species richness, but relatively greater diversity as measured by Fisher's alpha index of diversity. The commonest species were relatively more abundant in the secondary forest and clearings than in mature forest habitat. The secondary forest nevertheless was still rich in bird species, supporting some nationally or internationally threatened species including terrestrial insectivores such as Gurney's Pitta Pitta gurneyi and Large Wren-Babbler Napothera macrodactyla. However, specialist frugivores such as pigeons, Green Broadbill Calyptomena viridis and Asian Fairy Bluebird Irena puella and some arboreal insectivores such as malkohas, woodpeckers and Malacopteron babblers, were much less frequent in the secondary forest than in the tall forest. Secondary forest and clearing were similar in the overwhelming abundance of a few species of bulbuls which were generalist insectivore-frugivores. Patches of secondary or degraded forest outside the margins of parks or sanctuaries may offer the only option for the expansion of protection into the lowland forest biome since there is virtually no mature forest left in the Thai lowlands. More work needs to be done to judge the conservation attributes of the smaller and more isolated forest fragments.	Round, Philip D.; Khao Nor Chuchi Lowland Forest Project, Biology Department, Faculty of Science, Mahidol University, Rama 6 Road, Bangkok 10400, Thailand, Thailand.						Zoology; Environmental Sciences & Ecology; Biodiversity & Conservation; Forestry	0080-9462		Animals and man; Conservation; Conservation measures; Ecology; Habitat; Terrestrial habitat; Land zones; Oriental region; Eurasia; Asia	Aves [Disturbance by man /  / Disturbed lowland forest habitats; Conservation significance] [Habitat management /  / Disturbed lowland forests] [Community structure /  / ] [Forest and woodland /  / ] [Thailand /  / Khao Nor Chuchi; Ban Bang Tieo; Community structure in disturbed lowland forest habitats]. 	Birds; Chordates; Vertebrates	Animalia, Chordata, Vertebrata	Aves (Vertebrata). 		ZOOREC:ZOOR13600028011					2019-04-10
J	ZOOR13600016297	Article	Effects of winter burning on birds in mesquite grassland.		Reynolds, Michael C.; Krausman, Paul R.				Wildlife Society Bulletin	26	4		867-876	Winter 1998	1998				English	0	5	We investigated the effects of prescribed burns in winter on the relative abundance and species richness of breeding and wintering birds in mesquite (Prosopis glandulosa) grassland at the Welder Wildlife Foundation Refuge, Texas, from June 1995 to August 1996. We collected pre-treatment data in 1995, burned experimental plots in January 1996, and collected post-treatment data in 1996. Data were analyzed in a randomized, complete-block design with winter-burn and control treatments replicated 3 times each within 2 blocks (i.e., herbicide and non-herbicide). Relative abundance (P = 0.246) and species richness (P = 0.622) of breeding birds were not different between treatments. Relative abundance of wintering birds was greater (P = 0.002) in burned treatments, but species richness was not different (P = 0.602). Prescribed burns on mesquite grasslands had minimal effects on bird communities in the year following treatment. We recommend maintaining unburned areas adjacent to burns to provide habitat for bird species that declined after winter prescribed burning (i.e., grasshopper sparrow (Ammodramus savannarum), Le Conte's sparrow (Ammodramus leconteii), and sedge wren (Cistothorus platensis)).	Reynolds, Michael C.; Department of Fisheries and Wildlife Sciences, Virginia Polytechnic Institute and State University, Blacksburg, VA 24061-0321, USA, USA.						Zoology; Environmental Sciences & Ecology; Biodiversity & Conservation	0091-7648		Conservation; Conservation measures; Ecology; Population dynamics; Habitat; Terrestrial habitat; Abiotic factors; Physical factors; Land zones; Nearctic region; North America; USA	Aves [Habitat management /  / Prescribed burns in winter; effects on ecology; mesquite grassland] [Community structure /  / effects of prescribed burns in winter] [Population density /  / ] [Grassland /  / ] [Fire /  / ] [Texas /  / Welder Wildlife Foundation Refuge]. 	Birds; Chordates; Vertebrates	Animalia, Chordata, Vertebrata	Aves (Vertebrata). 		ZOOREC:ZOOR13600016297					2019-04-10
J	ZOOR13600016301	Article	Rock climbing and cliff bird communities at Joshua Tree National Park, California.		Camp, Richard J.; Knight, Richard L.				Wildlife Society Bulletin	26	4		892-898	Winter 1998	1998				English	0	14	We studied rock climbing and bird communities associated with cliffs, with and without rock climbing, at Joshua Tree National Park, California. Bird communities differed between sites with different levels of rock climbing. Four bird species were detected only at cliffs where no climbing occurred; 5 species were detected only at cliffs with moderate levels of climbing activity; and 3 species were seen only at cliffs with many popular climbing routes. European starlings (Sturnus vulgaris) and brown-headed cowbirds (Molothrus ater) were seen only at climbed cliffs. Birds at unclimbed cliffs were more likely to be perched at the faces of cliffs, whereas birds at popular climbing cliffs were more likely to be flying. At popular cliffs, birds were usually seen away from cliff faces, whereas at unclimbed cliffs birds were more likely to be detected near cliff faces.	Camp, Richard J.; Department of Fishery and Wildlife Biology, Colorado State University, Fort Collins, CO 80523, USA, USA.			Camp, Richard/0000-0001-7008-923X			Environmental Sciences & Ecology; Zoology; Biodiversity & Conservation; Behavioral Sciences	0091-7648		Animals and man; Disturbance by man; Conservation; Conservation measures; Behaviour; Ecology; Population dynamics; Habitat; Terrestrial habitat; Land zones; Nearctic region; North America; USA	Aves [Leisure and sport /  / Rock climbing effects on behaviour & ecology at cliffs] [Habitat management /  / Cliffs; implications of rock climbing] [Behaviour /  / effects of disturbance by rock climbers] [Community structure /  / ] [Population size /  / ] [Habitat utilization /  / ] [Cliff habitat /  / Disturbance by rock climbers; effects on behaviour & ecology] [California /  / Joshua Tree National Park]. 	Birds; Chordates; Vertebrates	Animalia, Chordata, Vertebrata	Aves (Vertebrata). 		ZOOREC:ZOOR13600016301					2019-04-10
J	ZOOR13500056929	Article	Comparisons of wintering bird communities in mature pine stands managed by prescribed burning.		King, T. Gregory; Howell, Mark A.; Chapman, Brian R.; Miller, Karl V.; Schorr, Robert A.				Wilson Bulletin	110	4		570-574	December 1998	1998				English	0	4	We compared the effects of growing season and dormant season prescribed fire on the winter bird communities in mature pine stands on Fort Benning Military Reservation, Georgia. We surveyed the avian community using fixed-radius point counts from 1 December 1995 to 28 February 1996, one year after burning. We detected no differences in mean bird abundance or species richness between burn treatments. No species was observed more or less frequently in either bum treatment. Season of burn had little apparent effect on the composition of wintering bird communities in managed mature pine forests.	Chapman, Brian R.; Daniel B. Warnell School of Forest Resources, Univ. of Georgia, Athens, GA 30602, USA, USA.						Zoology; Environmental Sciences & Ecology; Forestry	0043-5643		Ecology; Habitat; Terrestrial habitat; Abiotic factors; Physical factors; Land zones; Nearctic region; North America; USA	Aves [Community structure /  / Timing of prescribed fire treatment effect; forest] [Forest and woodland /  / effects of timing of prescribed fires] [Fire /  / Prescribed; effect of timing on community structure] [Georgia-USA /  / Columbus; Fort Benning Military Reservation]. 	Birds; Chordates; Vertebrates	Animalia, Chordata, Vertebrata	Aves (Vertebrata). 		ZOOREC:ZOOR13500056929					2019-04-10
J	ZOOR13500062458	Article	Bird communities and habitat relationships in a residential area of Tokyo.		Maeda, Taku				Journal of the Yamashina Institute for Ornithology	30	2	No 100	83-100	30 November 1998	1998				English	0	1	Conserving birds in urban environments requires ecological information that can be applied to city planning and designing, but few ecological studies on bird communities in residential area have so far been made. I conducted surveys of the terrestrial bird communities at 12 locations in a residential area of Tokyo, Japan in both the breeding and wintering seasons in 1990-91, and identified habitat features associated with bird communities. In both seasons, the residential areas with abundant vegetation supported more species and higher densities of birds. Number of trees (>8 m in height) and average tree height were the most significant variables for explaining variances of diversity of bird species among study plots. Abundance and height of buildings were negative factors for diversity in the wintering season, conversely they were positive in the breeding season. Most bird species preferred to use land covered by vegetation. Land occupied by buildings and bare land tended to be avoided by birds and used by fewer species than expected. It was confirmed that vegetation, especially trees, was the key element for bird conservation in residential areas. I present environmental guidelines required for bird conservation in residential areas.	Maeda, Taku; Applied Ornithology Laboratory, National Agriculture Research Center, 3-1-1 Kannondai, Tsukuba, 305-8666, Japan, Japan.						Environmental Sciences & Ecology; Biodiversity & Conservation; Zoology	0044-0183		Conservation; Conservation measures; Ecology; Population dynamics; Habitat utilization; Habitat; Man made habitat; Land zones; Palaearctic region; Eurasia; Asia	Aves [Habitat management /  / City residential area; community structure implications] [Community structure /  / Habitat relationships; urban area; conservation implications] [Population density /  / ] [Habitat preference /  / ] [Urban habitat /  / Relationships with habitat & conservation implications] [Japan /  / Honshu; Tokyo; Residential area; habitat preference & conservation implications]. 	Birds; Chordates; Vertebrates	Animalia, Chordata, Vertebrata	Aves (Vertebrata). 		ZOOREC:ZOOR13500062458					2019-04-10
J	ZOOR13500040811	Article	Nature-oriented management of set-aside land: new opportunities for farmland birds with rotational set-aside.	Natuurbraak: kansen voor akkervogels bij roulerende braaklegging.	Ellenbroek, Frank; Buys, Jan; Oosterveld, Ernst				Limosa	71	3		95-108	november 1998	1998				Dutch	0	2	In The Netherlands, much of the research on birds in agricultural habitats has been carried out on meadow birds in grassland areas. Until now, arable land has been given little attention. Like in grassland, the changes in farming practice on arable land must have had serious impact on breeding bird communities. Strongly negative population trends of some relatively well surveyed farmland birds like Grey Partridge and Corn Bunting confirm this expectation. After an absence of a few decades, set-aside land has returned in 1988 as part of the Dutch agricultural landscape. Since 1992, arable farmers wanting to qualify for income support from the European Union have to set-aside part of their land. Experiences in other European countries indicate that specific management regimes for set-aside fields may increase the natural value of arable farming areas. So far, little experience has been gained in The Netherlands, in particular with rotational set-aside. Therefore, the Centre for Agriculture and Environment initiated a field study on the effects of nature-oriented management of set-aside land on (breeding) birds, along with other fauna and flora. Between 1993 and 1995, the number of breeding birds was surveyed on 124 plots (141 ha) situated in various parts of the country. Territories of 25 species were recorded, the majority however occurred only in low numbers. Of eight species rather high numbers were recorded (Tab. 4). They reached densities of 0.8-2.8 territories per 10 ha. Skylark and Yellow Wagtail were most abundant. The density of seven species was at least twice as high as in the best reference areas of cropped land. Only Mallard did not show a higher density. The density of all species together was at least three times higher than in the reference areas. There were no significant differences concerning the vegetation type of the set-aside land and the time of soil preparation. Field margins yielded higher densities than entire fields.	Ellenbroek, Frank; Centrum voor Landbouw en Milieu, Postbus 10015, 3505 AA Utrecht, Netherlands, Netherlands.						Agriculture; Zoology; Environmental Sciences & Ecology; Biodiversity & Conservation; Nutrition & Dietetics	0024-3620		Animals and man; Disturbance by man; Commercial activities; Conservation; Conservation measures; Nutrition; Ecology; Population dynamics; Habitat; Man made habitat; Land zones; Palaearctic region; Eurasia; Europe	Aves [Farming and agriculture /  / Set aside arable land; effect on breeding population size] [Habitat management /  / ] [Food availability /  / breeding ecology significance] [Population size /  / Breeding population; effect of set aside arable land] [Cultivated land habitat /  / ] [Netherlands /  / Breeding population size]. 	Birds; Chordates; Vertebrates	Animalia, Chordata, Vertebrata	Aves (Vertebrata). 		ZOOREC:ZOOR13500040811					2019-04-10
J	ZOOR13500046265	Article	Bird community relationships to succession in green ash (Fraxinus pennsylvanica) woodlands.		Rumble, Mark A.; Gobeille, John E.				American Midland Naturalist	140	2		372-381	October 1998	1998				English	0	2	We studied the relationship between breeding birds and seral stages of green ash (Fraxinus pennsylvanica) woodlands in central South Dakota between 1990 and 1992. Stands of early seral green ash undergoing primary succession had few small trees with western snowberry (Symphoricarpos occidentalis) in the understory. Some early seral green ash stands resulted from retrogression and had large trees with grass understory. Late seral green ash stands were represented by greater overstory cover consisting of green ash and chokecherry (Prunus virginiana) shrubs and small trees in the understory. Sixty-five of 81 bird species that were observed in these woodlands required woodland vegetation as part of their habitat. Tree- and shrub-nesting birds were the most common and were associated with late seral stages. Ground-nesting birds had mixed relationships between early and late seral stages. Cavity-nesting birds used snags and dead tree branches which occurred in all seral stages. Correlations of birds with vegetation measurements suggested habitat features birds may have selected for in these woodlands.	Rumble, Mark A.; US Forest Service, Rocky Mountain Research Station, Center for Great Plains Ecosystem Research, 501 E. St. Joseph, Rapid City, South Dakota 57701, USA, USA.						Environmental Sciences & Ecology; Zoology; Forestry	0003-0031		Ecology; Population dynamics; Habitat utilization; Habitat; Terrestrial habitat; Land zones; Nearctic region; North America; USA	Aves [Community structure /  / Breeding community & ash woodland succession relationships] [Population size /  / ] [Succession in habitats /  / Ash woodland succession & breeding community relationships] [Forest and woodland /  / Green ash woodland succession & community relationships] [South Dakota /  / Central; Woodland succession & breeding community relationships]. 	Birds; Chordates; Vertebrates	Animalia, Chordata, Vertebrata	Aves (Vertebrata). 	10.1674/0003-0031(1998)140[0372:BCRTSI]2.0.CO;2	ZOOREC:ZOOR13500046265					2019-04-10
J	ZOOR13500043995	Article	Density and foraging ecology of woodpeckers following a stand-replacement fire.		Murphy, Edward C.; Lehnhausen, William A.				Journal of Wildlife Management	62	4		1359-1372	October 1998	1998				English	2	50	Throughout its geographic range, the black-backed woodpecker (Picoides arcticus) is rare and appears very similar in its foraging ecology to 2 broadly sympatric congeners, the three-toed (P. tridactylus) and hairy woodpecker (P. villosus). The purposes of our study were to test for differences in foraging ecology of the black-backed, three-toed, and hairy woodpeckers following a stand-replacement fire and to evaluate the importance of such fires to the viability of populations of the black-backed woodpecker. In boreal forests of Interior Alaska, endemic population densities of three-toed woodpeckers are low (<0.1/ha), and black-backed woodpeckers are extremely rare. Following the Rosie Creek fire near Fairbanks, Alaska, in June 1983, both species increased markedly. Densities of both species briefly exceeded 0.2/ha and remained high in a 67-ha plot at the edge of the burn during the following 2 years. By December 1986, densities had declined to <0.1/ha. Black-backed woodpeckers fed primarily on charred portions of moderately to heavily burnt spruces and almost exclusively by excavating larval wood-boring beetles (Cerambycidae). Three-toed woodpeckers fed on less-burnt spruces and foraged in and immediately under the bark; bark beetle (Scolytidae) larvae predominated in their diet. In contrast to earlier studies, our results demonstrate substantive differences in foraging sites, behavior, and diet of these 2 species. Foraging ecology of male hairy woodpeckers and black-backed woodpeckers, particularly females, was similar. In all 3 species, particularly the hairy woodpecker, females fed lower on trees and were far less numerous than males in the study area, which suggested intersexual displacement from foraging sites and habitats selected by males. In summer 1985, following initial adult emergence of the 1983 cerambycid and scolytid cohorts, woodpeckers declined markedly and were absent by late spring 1986.	Murphy, Edward C.; Institute of Arctic Biology, University of Alaska Fairbanks, Fairbanks, AK 99775, USA, USA.						Forestry; Zoology; Biodiversity & Conservation; Environmental Sciences & Ecology; Nutrition & Dietetics; Reproductive Biology	0022-541X		Animals and man; Disturbance by man; Commercial activities; Conservation; Conservation measures; Nutrition; Feeding behaviour; Reproduction; Sex differences; Ecology; Population dynamics; Competition; Habitat; Terrestrial habitat; Abiotic factors; Physical factors; Land zones; Nearctic region; North America; USA	Picoides arcticus [Forestry /  / Postfire salvage logging; impact on density & foraging; Conservation implications; boreal forest] [Habitat management /  / ] [Foraging /  / Fire effects] [Behavioural sex differences /  / Foraging ecology; habitat use after fire] [Population density /  / Abundance] [Interspecific competition /  / Picoides tridactylus & Picoides villosus; Foraging competition after fire] [Forest and woodland /  / foraging ecology & population density] [Fire /  / Stand replacement fire; impact on density & foraging ecology] [Alaska /  / Fairbanks; Rosie Creek]. Picoides tridactylus; Picoides villosus [Forestry /  / Postfire salvage logging; impact on density & foraging; Conservation implications; boreal forest] [Habitat management /  / ] [Foraging /  / Fire effects] [Behavioural sex differences /  / Foraging ecology; habitat use after fire] [Population density /  / Abundance] [Forest and woodland /  / foraging ecology & population density] [Fire /  / Stand replacement fire; impact on density & foraging ecology] [Alaska /  / Fairbanks; Rosie Creek]. 	Birds; Chordates; Vertebrates	Animalia, Chordata, Vertebrata, Aves, Piciformes, Picidae	Picoides arcticus (Picidae). Picoides tridactylus (Picidae). Picoides villosus (Picidae). 	10.2307/3802002	ZOOREC:ZOOR13500043995					2019-04-10
J	ZOOR13500044000	Article	Short-term effects of understory and overstory management on breeding birds in Arkansas oak-hickory forests.		Rodewald, Paul G.; Smith, Kimberly G.				Journal of Wildlife Management	62	4		1411-1417	October 1998	1998				English	1	20	Relatively little is known about the effects of uneven-aged forest management practices on eastern forest birds, despite the fact that such methods are now commonly practiced. In 1993-94, we studied the short-term effects of uneven-aged forest management on bird communities in oak-hickory forests of northwestern Arkansas. We estimated bird abundance in mature forests and on managed plots receiving either a heavy cutting of understory vegetation (understory treatment) or a combination of both understory cutting and selective cutting in the forest overstory (full treatment). Two nesting guilds and 7 of 14 species with adequate sample size showed significant treatment effects. Ovenbirds (Seiurus aurocapillus), worm-eating warblers (Helmitheros vermivorus). Acadian flycatchers (Empidonax virescens), and the understory-nesting guild were most abundant in mature forest. Indigo buntings (Passerina cyanea), white-breasted nuthatches (Sitta carolinensis), and eastern wood-pewees (Contopus virens) were more abundant on full treatment plots. Tufted titmice (Baeolophus bicolor) were most abundant on mature forest and understory treatment plots. The canopy-nesting guild was most abundant on understory and full treatment plots. Our results suggest that if removal of understory vegetation was practiced widely in the Arkansas Ozarks as part of uneven-aged management, populations of some ground- and shrub-nesting forest interior species of birds could be negatively affected, whereas a few forest canopy and edge species may respond positively. Future research on this type of uneven-aged management should examine effects of removing varying amounts of understory vegetation on both forest interior bird populations and forest regeneration.	Rodewald, Paul G.; School of Forest Resources, 302 Forest Resources Lab, The Pennsylvania State University, University Park, PA 16802, USA, USA.						Forestry; Zoology; Environmental Sciences & Ecology; Biodiversity & Conservation	0022-541X		Animals and man; Disturbance by man; Commercial activities; Conservation; Conservation measures; Ecology; Population dynamics; Habitat; Terrestrial habitat; Land zones; Nearctic region; North America; USA	Aves [Forestry /  / Uneven aged forest management; breeding community responses] [Habitat management /  / ] [Community structure /  / Breeding community; responses to forest management] [Population density /  / Breeding populations] [Forest and woodland /  / Oak/hickory forest; breeding community structure; Habitat management influences] [Arkansas /  / Newton & Pope counties; Ozark-St Francis National Forest; Breeding community responses to forest management]. 	Birds; Chordates; Vertebrates	Animalia, Chordata, Vertebrata	Aves (Vertebrata). 	10.2307/3802007	ZOOREC:ZOOR13500044000					2019-04-10
J	ZOOR13500044001	Article	Bird communities of early-successional burned and logged forest.		Schulte, Lisa A.; Niemi, Gerald J.				Journal of Wildlife Management	62	4		1418-1429	October 1998	1998				English	1	29	Because logging has replaced fire as the most extensive and frequent disturbance regime in northeastern Minnesota, monitoring bird populations and their habitats has become increasingly important. We surveyed early-successional forests created by fire or logging for birds and their habitat during the 1994 and 1995 breeding seasons. We found that overall bird species richness and number of individuals (territorial males/ha) were higher (P < 0.05) in burned forests than in logged forests. The American crow (Corvus brachyrhynchos), house wren (Troglodytes aedon), common yellowthroat (Geothlypis trichas), clay-colored sparrow (Spizella pallida), song sparrow (Melospiza melodia), Lincoln's sparrow (M. lincolnii), and brown-headed cowbird (Molothrus ater) were more abundant in burned areas. The Nashville warbler (Vermivora ruficapilla), chestnut-sided warbler (Dendroica pensylvanica), black-throated green warbler (D. virens), and mourning warbler (Oporornis agilis) were present in greater numbers in the logged areas. We related these differences in bird presence and abundance to vegetation differences in the burned and logged habitat types. Burned areas had higher densities of dead trees, wider size ranges of dead trees, and greater heterogeneity in the shrub layer. Logged areas had higher densities of live trees, more live tree species, and wider size ranges of live trees. Red maple (Acer rubrum) was the live tree species found in greatest abundance in logged areas. If management goals include simulating natural disturbances like fire and maintaining bird populations, more dead trees should be left within logged habitats and the variability among logged areas should be increased.	Schulte, Lisa A.; Natural Resources Research Institute, 5013 Miller Trunk Highway, Duluth, MN 55811, USA, USA.						Forestry; Zoology; Biodiversity & Conservation; Environmental Sciences & Ecology	0022-541X		Animals and man; Disturbance by man; Commercial activities; Conservation; Conservation measures; Ecology; Habitat; Terrestrial habitat; Abiotic factors; Physical factors; Land zones; Nearctic region; North America; USA	Aves [Forestry /  / Burning & logging effects on community structure; boreal forest] [Habitat management /  / Community responses to burning & logging; Recommendations] [Community structure /  / Burning & logging effects] [Forest and woodland /  / ] [Fire /  / Burning effects on community structure] [Minnesota /  / Tower]. 	Birds; Chordates; Vertebrates	Animalia, Chordata, Vertebrata	Aves (Vertebrata). 	10.2307/3802008	ZOOREC:ZOOR13500044001					2019-04-10
J	ZOOR13500044002	Article	Effect of border-edge cuts on birds at woodlot edges in southwestern Pennsylvania.		Fleming, Kathleen K.; Giuliano, William M.				Journal of Wildlife Management	62	4		1430-1437	October 1998	1998				English	0	3	Many edge- and shrub-nesting bird species have exhibited population declines in the United States over the last 30 years, despite increasing abundance of edge habitat. Declines may be related to quality of edge habitat, rather than quantity. Border-edge cuts are a management technique used to modify existing edge habitat by creating a shrub transitional zone 15-40 m in width at the forest-field edge. To determine if the increased shrub growth in border-edge cuts affected edge-nesting birds, we tested the hypotheses that bird communities in border-edge cuts versus uncut edges have (1) greater abundance and species richness, and (2) greater nest success. We conducted line transect bird counts and nest searches in 12 pairs of border-edge cuts (2-3 yr old) and uncut edges. Border-edge cuts had greater horizontal (P = 0.008) and vertical (P < 0.001) cover than uncut edges. Avian abundance was higher in border-edge cuts than in uncut edges (P = 0.034), but species richness did not differ (P = 0.596). Of 60 bird species recorded, 13 were found only in border-edge cuts, and 23 were found only in uncut edges. Border-edge cuts supported more shrub- and edge-nesting species, while uncut edges contained more woodland species. There was no difference in Mayfield nest-success probabilities between the 2 edge types (P = 0.337). Evidence at depredated nests suggested snakes were the primary nest predators. Border-edge cuts may provide habitat for some declining populations of avian shrub-nesting species in Pennsylvania, but evidence of effects on reproductive success was inconclusive.	Fleming, Kathleen K.; State University of New York, College of Environmental Science and Forestry, Syracuse, NY 13210, USA, USA.						Zoology; Biodiversity & Conservation; Environmental Sciences & Ecology; Reproductive Biology; Forestry	0022-541X		Conservation; Conservation measures; Reproduction; Ecology; Habitat; Terrestrial habitat; Land zones; Nearctic region; North America; USA	Aves [Habitat management /  / Border edge cuts; breeding community responses; woodlots] [Reproductive productivity /  / Nesting success; border edge cut effects; Conservation implications] [Community structure /  / Breeding community] [Forest and woodland /  / breeding community structure & nesting success] [Pennsylvania /  / Washington County]. 	Birds; Chordates; Vertebrates	Animalia, Chordata, Vertebrata	Aves (Vertebrata). 	10.2307/3802009	ZOOREC:ZOOR13500044002					2019-04-10
J	ZOOR13500044007	Article	Breeding season bird use of recently restored versus natural wetlands in New York.		Brown, Stephen C.; Smith, Charles R.				Journal of Wildlife Management	62	4		1480-1491	October 1998	1998				English	1	22	Restoration of drained wetlands may contribute significantly to conservation of habitats for wetland birds, and state and federal agencies throughout the country rely on restoration and creation of wetlands to mitigate habitat losses to development. However, it is unclear if restored systems replace the habitat functions of natural wetlands, and few direct comparisons of multiple sites have been made. Three years after restoration, we compared the relative abundance and density of birds using 18 restored wetlands and 8 natural wetlands located in northern New York. Birds were classified as wetland dependent, wetland associated, or nonwetland. Abundances of species and of individuals in all 3 groups did not differ (P > 0.05) between restored and natural wetlands in any year. Densities of species in all 3 groups were consistently but not significantly lower at restored sites. Densities of individuals in the wetland-associated category and nonwetland category were significantly lower at restored sites for the first 2 years following restoration. Bird communities were significantly less similar between restored and natural sites than among restored sites. However, many of these differences may not persist following natural successional-development of the restored sites. The long-term persistence of appropriate plant communities will determine whether or not restored sites provide bird habitat comparable to natural wetlands. The restoration program successfully increased the amount of bird habitat available in the region. However, hectare-for-hectare, the restored wetland sites did not replace the habitat functions of natural wetlands during the time period of this study.	Brown, Stephen C.; Manomet Center for Conservation Sciences, P.O. Box 1770, Manomet, MA 02345, USA, USA.						Environmental Sciences & Ecology; Biodiversity & Conservation; Zoology	0022-541X		Conservation; Conservation measures; Ecology; Population dynamics; Habitat; Land zones; Nearctic region; North America; USA	Aves [Habitat management /  / Wetland restoration; breeding community responses] [Community structure /  / Breeding community; natural & restored wetland comparisons] [Population density /  / ] [Habitat utilization /  / ] [Semiaquatic habitat /  / Natural & restored wetlands; breeding community habitat use] [New York /  / Jefferson County; Lake Ontario/St Lawrence River Plains]. 	Birds; Chordates; Vertebrates	Animalia, Chordata, Vertebrata	Aves (Vertebrata). 	10.2307/3802014	ZOOREC:ZOOR13500044007					2019-04-10
